beacon_id,rssi,timestamp,userid
10,-54,1543020358,0
11,-50,1543020358,0
12,-65,1543020358,0
1,-52,1543020359,0
3,-73,1543020359,0
4,-74,1543020359,0
5,-77,1543020359,0
6,-52,1543020359,0
7,-50,1543020359,0
8,-53,1543020359,0
9,-86,1543020359,0
10,-75,1543020359,0
11,-63,1543020359,0
12,-63,1543020359,0
1,-70,1543020360,0
3,-57,1543020360,0
4,-64,1543020360,0
5,-61,1543020360,0
6,-57,1543020360,0
7,-70,1543020360,0
8,-85,1543020360,0
9,-79,1543020360,0
10,-58,1543020360,0
11,-70,1543020360,0
12,-71,1543020360,0
1,-71,1543020361,0
3,-69,1543020361,0
4,-65,1543020361,0
5,-80,1543020361,0
6,-87,1543020361,0
7,-75,1543020361,0
8,-74,1543020361,0
9,-88,1543020361,0
10,-67,1543020361,0
11,-89,1543020361,0
12,-65,1543020361,0
1,-84,1543020362,0
3,-74,1543020362,0
4,-75,1543020362,0
5,-56,1543020362,0
6,-79,1543020362,0
7,-52,1543020362,0
8,-67,1543020362,0
9,-77,1543020362,0
10,-58,1543020362,0
11,-63,1543020362,0
12,-86,1543020362,0
1,-88,1543020363,0
3,-51,1543020363,0
4,-55,1543020363,0
5,-65,1543020363,0
6,-57,1543020363,0
7,-70,1543020363,0
8,-53,1543020363,0
9,-77,1543020363,0
10,-74,1543020363,0
11,-73,1543020363,0
12,-52,1543020363,0
1,-71,1543020364,0
3,-72,1543020364,0
4,-81,1543020364,0
5,-89,1543020364,0
6,-66,1543020364,0
7,-89,1543020364,0
8,-53,1543020364,0
9,-59,1543020364,0
10,-59,1543020364,0
11,-57,1543020364,0
12,-78,1543020364,0
1,-52,1543020365,0
3,-89,1543020365,0
4,-63,1543020365,0
5,-51,1543020365,0
6,-73,1543020365,0
7,-55,1543020365,0
8,-83,1543020365,0
9,-89,1543020365,0
10,-63,1543020365,0
11,-66,1543020365,0
12,-54,1543020365,0
1,-65,1543020366,0
3,-60,1543020366,0
4,-80,1543020366,0
5,-84,1543020366,0
6,-68,1543020366,0
7,-67,1543020366,0
8,-51,1543020366,0
9,-51,1543020366,0
10,-89,1543020366,0
11,-86,1543020366,0
12,-51,1543020366,0
1,-83,1543020367,0
3,-63,1543020367,0
4,-66,1543020367,0
5,-60,1543020367,0
6,-82,1543020367,0
7,-60,1543020367,0
8,-54,1543020367,0
9,-78,1543020367,0
10,-75,1543020367,0
11,-79,1543020367,0
12,-59,1543020367,0
1,-76,1543020368,0
3,-67,1543020368,0
4,-84,1543020368,0
5,-75,1543020368,0
6,-67,1543020368,0
7,-77,1543020368,0
8,-76,1543020368,0
9,-81,1543020368,0
10,-82,1543020368,0
11,-81,1543020368,0
12,-68,1543020368,0
1,-87,1543020369,0
3,-58,1543020369,0
4,-83,1543020369,0
5,-90,1543020369,0
6,-50,1543020369,0
7,-53,1543020369,0
8,-61,1543020369,0
9,-53,1543020369,0
10,-60,1543020369,0
11,-83,1543020369,0
12,-76,1543020369,0
1,-57,1543020370,0
3,-61,1543020370,0
4,-69,1543020370,0
5,-65,1543020370,0
6,-51,1543020370,0
7,-62,1543020370,0
8,-89,1543020370,0
9,-55,1543020370,0
10,-84,1543020370,0
11,-87,1543020370,0
12,-85,1543020370,0
1,-54,1543020371,0
3,-50,1543020371,0
4,-87,1543020371,0
5,-67,1543020371,0
6,-88,1543020371,0
7,-86,1543020371,0
8,-84,1543020371,0
9,-52,1543020371,0
10,-61,1543020371,0
11,-56,1543020371,0
12,-82,1543020371,0
1,-84,1543020372,0
3,-86,1543020372,0
4,-72,1543020372,0
5,-60,1543020372,0
6,-61,1543020372,0
7,-83,1543020372,0
8,-86,1543020372,0
9,-73,1543020372,0
10,-62,1543020372,0
11,-68,1543020372,0
12,-76,1543020372,0
1,-84,1543020373,0
3,-88,1543020373,0
4,-67,1543020373,0
5,-61,1543020373,0
6,-80,1543020373,0
7,-54,1543020373,0
8,-65,1543020373,0
9,-63,1543020373,0
10,-79,1543020373,0
11,-61,1543020373,0
12,-66,1543020373,0
1,-77,1543020374,0
3,-62,1543020374,0
4,-66,1543020374,0
5,-53,1543020374,0
6,-78,1543020374,0
7,-78,1543020374,0
8,-60,1543020374,0
9,-88,1543020374,0
10,-61,1543020374,0
11,-81,1543020374,0
12,-52,1543020374,0
1,-84,1543020375,0
3,-69,1543020375,0
4,-85,1543020375,0
5,-52,1543020375,0
6,-50,1543020375,0
7,-63,1543020375,0
8,-83,1543020375,0
9,-73,1543020375,0
10,-53,1543020375,0
11,-61,1543020375,0
12,-77,1543020375,0
1,-50,1543020376,0
3,-62,1543020376,0
4,-71,1543020376,0
5,-57,1543020376,0
6,-85,1543020376,0
7,-82,1543020376,0
8,-83,1543020376,0
9,-86,1543020376,0
10,-63,1543020376,0
11,-76,1543020376,0
12,-80,1543020376,0
1,-50,1543020377,0
3,-67,1543020377,0
4,-84,1543020377,0
5,-65,1543020377,0
6,-73,1543020377,0
7,-85,1543020377,0
8,-73,1543020377,0
9,-74,1543020377,0
10,-63,1543020377,0
11,-59,1543020377,0
12,-66,1543020377,0
1,-80,1543020378,0
3,-68,1543020378,0
4,-70,1543020378,0
5,-69,1543020378,0
6,-57,1543020378,0
7,-81,1543020378,0
8,-53,1543020378,0
9,-88,1543020378,0
10,-90,1543020378,0
11,-51,1543020378,0
12,-55,1543020378,0
1,-64,1543020379,0
3,-53,1543020379,0
4,-68,1543020379,0
5,-79,1543020379,0
6,-68,1543020379,0
7,-75,1543020379,0
8,-70,1543020379,0
9,-50,1543020379,0
10,-75,1543020379,0
11,-87,1543020379,0
12,-75,1543020379,0
1,-54,1543020380,0
3,-64,1543020380,0
4,-60,1543020380,0
5,-61,1543020380,0
6,-83,1543020380,0
7,-72,1543020380,0
8,-55,1543020380,0
9,-58,1543020380,0
10,-68,1543020380,0
11,-87,1543020380,0
12,-88,1543020380,0
1,-61,1543020381,0
3,-76,1543020381,0
4,-61,1543020381,0
5,-73,1543020381,0
6,-87,1543020381,0
7,-62,1543020381,0
8,-76,1543020381,0
9,-65,1543020381,0
10,-77,1543020381,0
11,-57,1543020381,0
12,-75,1543020381,0
1,-74,1543020382,0
3,-77,1543020382,0
4,-75,1543020382,0
5,-67,1543020382,0
6,-68,1543020382,0
7,-80,1543020382,0
8,-58,1543020382,0
9,-67,1543020382,0
10,-89,1543020382,0
11,-51,1543020382,0
12,-74,1543020382,0
1,-68,1543020383,0
3,-70,1543020383,0
4,-89,1543020383,0
5,-60,1543020383,0
6,-71,1543020383,0
7,-62,1543020383,0
8,-83,1543020383,0
9,-67,1543020383,0
10,-88,1543020383,0
11,-74,1543020383,0
12,-85,1543020383,0
1,-76,1543020384,0
3,-78,1543020384,0
4,-61,1543020384,0
5,-60,1543020384,0
6,-50,1543020384,0
7,-73,1543020384,0
8,-69,1543020384,0
9,-77,1543020384,0
10,-78,1543020384,0
11,-51,1543020384,0
12,-88,1543020384,0
1,-58,1543020385,0
3,-83,1543020385,0
4,-83,1543020385,0
5,-62,1543020385,0
6,-87,1543020385,0
7,-57,1543020385,0
8,-52,1543020385,0
9,-61,1543020385,0
10,-71,1543020385,0
11,-81,1543020385,0
12,-77,1543020385,0
1,-83,1543020386,0
3,-83,1543020386,0
4,-67,1543020386,0
5,-67,1543020386,0
6,-58,1543020386,0
7,-56,1543020386,0
8,-84,1543020386,0
9,-67,1543020386,0
10,-76,1543020386,0
11,-80,1543020386,0
12,-62,1543020386,0
1,-59,1543020387,0
3,-64,1543020387,0
4,-86,1543020387,0
5,-62,1543020387,0
6,-62,1543020387,0
7,-62,1543020387,0
8,-57,1543020387,0
9,-60,1543020387,0
10,-61,1543020387,0
11,-83,1543020387,0
12,-75,1543020387,0
1,-56,1543020388,0
3,-88,1543020388,0
4,-62,1543020388,0
5,-88,1543020388,0
6,-73,1543020388,0
7,-69,1543020388,0
8,-52,1543020388,0
9,-73,1543020388,0
10,-71,1543020388,0
11,-52,1543020388,0
12,-87,1543020388,0
1,-86,1543020389,0
3,-51,1543020389,0
4,-66,1543020389,0
5,-83,1543020389,0
6,-72,1543020389,0
7,-89,1543020389,0
8,-75,1543020389,0
9,-86,1543020389,0
10,-79,1543020389,0
11,-62,1543020389,0
12,-76,1543020389,0
1,-71,1543020390,0
3,-63,1543020390,0
4,-68,1543020390,0
5,-83,1543020390,0
6,-67,1543020390,0
7,-64,1543020390,0
8,-56,1543020390,0
9,-50,1543020390,0
10,-78,1543020390,0
11,-60,1543020390,0
12,-59,1543020390,0
1,-53,1543020391,0
3,-88,1543020391,0
4,-89,1543020391,0
5,-59,1543020391,0
6,-62,1543020391,0
7,-77,1543020391,0
8,-62,1543020391,0
9,-81,1543020391,0
10,-74,1543020391,0
11,-53,1543020391,0
12,-90,1543020391,0
1,-80,1543020392,0
3,-75,1543020392,0
4,-75,1543020392,0
5,-66,1543020392,0
6,-56,1543020392,0
7,-82,1543020392,0
8,-53,1543020392,0
9,-52,1543020392,0
10,-54,1543020392,0
11,-57,1543020392,0
12,-68,1543020392,0
1,-80,1543020393,0
3,-65,1543020393,0
4,-53,1543020393,0
5,-90,1543020393,0
6,-51,1543020393,0
7,-60,1543020393,0
8,-80,1543020393,0
9,-79,1543020393,0
10,-77,1543020393,0
11,-53,1543020393,0
12,-84,1543020393,0
1,-87,1543020394,0
3,-61,1543020394,0
4,-59,1543020394,0
5,-78,1543020394,0
6,-71,1543020394,0
7,-80,1543020394,0
8,-84,1543020394,0
9,-79,1543020394,0
10,-65,1543020394,0
11,-80,1543020394,0
12,-53,1543020394,0
1,-53,1543020395,0
3,-90,1543020395,0
4,-57,1543020395,0
5,-83,1543020395,0
6,-57,1543020395,0
7,-89,1543020395,0
8,-60,1543020395,0
9,-52,1543020395,0
10,-88,1543020395,0
11,-70,1543020395,0
12,-50,1543020395,0
1,-90,1543020396,0
3,-74,1543020396,0
4,-55,1543020396,0
5,-73,1543020396,0
6,-60,1543020396,0
7,-69,1543020396,0
8,-58,1543020396,0
9,-65,1543020396,0
10,-87,1543020396,0
11,-60,1543020396,0
12,-84,1543020396,0
1,-89,1543020397,0
3,-51,1543020397,0
4,-72,1543020397,0
5,-63,1543020397,0
6,-86,1543020397,0
7,-57,1543020397,0
8,-51,1543020397,0
9,-66,1543020397,0
10,-56,1543020397,0
11,-89,1543020397,0
12,-50,1543020397,0
1,-52,1543020398,0
3,-89,1543020398,0
4,-81,1543020398,0
5,-64,1543020398,0
6,-63,1543020398,0
7,-52,1543020398,0
8,-90,1543020398,0
9,-54,1543020398,0
10,-69,1543020398,0
11,-78,1543020398,0
12,-90,1543020398,0
1,-59,1543020399,0
3,-76,1543020399,0
4,-50,1543020399,0
5,-74,1543020399,0
6,-66,1543020399,0
7,-80,1543020399,0
8,-88,1543020399,0
9,-62,1543020399,0
10,-64,1543020399,0
11,-72,1543020399,0
12,-89,1543020399,0
1,-78,1543020400,0
3,-55,1543020400,0
4,-78,1543020400,0
5,-61,1543020400,0
6,-68,1543020400,0
7,-52,1543020400,0
8,-84,1543020400,0
9,-87,1543020400,0
10,-73,1543020400,0
11,-64,1543020400,0
12,-87,1543020400,0
1,-81,1543020401,0
3,-82,1543020401,0
4,-81,1543020401,0
5,-67,1543020401,0
6,-60,1543020401,0
7,-57,1543020401,0
8,-90,1543020401,0
9,-86,1543020401,0
10,-58,1543020401,0
11,-70,1543020401,0
12,-73,1543020401,0
1,-55,1543020402,0
3,-80,1543020402,0
4,-85,1543020402,0
5,-59,1543020402,0
6,-65,1543020402,0
7,-81,1543020402,0
8,-57,1543020402,0
9,-68,1543020402,0
10,-50,1543020402,0
11,-78,1543020402,0
12,-84,1543020402,0
1,-77,1543020403,0
3,-79,1543020403,0
4,-58,1543020403,0
5,-71,1543020403,0
6,-65,1543020403,0
7,-81,1543020403,0
8,-60,1543020403,0
9,-67,1543020403,0
10,-50,1543020403,0
11,-74,1543020403,0
12,-59,1543020403,0
1,-79,1543020404,0
3,-73,1543020404,0
4,-77,1543020404,0
5,-72,1543020404,0
6,-87,1543020404,0
7,-78,1543020404,0
8,-62,1543020404,0
9,-89,1543020404,0
10,-73,1543020404,0
11,-69,1543020404,0
12,-55,1543020404,0
1,-58,1543020405,0
3,-71,1543020405,0
4,-69,1543020405,0
5,-86,1543020405,0
6,-58,1543020405,0
7,-68,1543020405,0
8,-69,1543020405,0
9,-57,1543020405,0
10,-50,1543020405,0
11,-78,1543020405,0
12,-71,1543020405,0
1,-73,1543020406,0
3,-80,1543020406,0
4,-65,1543020406,0
5,-90,1543020406,0
6,-67,1543020406,0
7,-89,1543020406,0
8,-61,1543020406,0
9,-68,1543020406,0
10,-56,1543020406,0
11,-89,1543020406,0
12,-59,1543020406,0
1,-82,1543020407,0
3,-59,1543020407,0
4,-73,1543020407,0
5,-76,1543020407,0
6,-63,1543020407,0
7,-59,1543020407,0
8,-85,1543020407,0
9,-75,1543020407,0
10,-58,1543020407,0
11,-61,1543020407,0
12,-57,1543020407,0
1,-59,1543020408,0
3,-51,1543020408,0
4,-64,1543020408,0
5,-86,1543020408,0
6,-78,1543020408,0
7,-82,1543020408,0
8,-71,1543020408,0
9,-76,1543020408,0
10,-84,1543020408,0
11,-79,1543020408,0
12,-83,1543020408,0
1,-57,1543020409,0
3,-83,1543020409,0
4,-57,1543020409,0
5,-74,1543020409,0
6,-85,1543020409,0
7,-85,1543020409,0
8,-61,1543020409,0
9,-72,1543020409,0
10,-79,1543020409,0
11,-80,1543020409,0
12,-88,1543020409,0
1,-84,1543020410,0
3,-59,1543020410,0
4,-54,1543020410,0
5,-84,1543020410,0
6,-54,1543020410,0
7,-51,1543020410,0
8,-88,1543020410,0
9,-88,1543020410,0
10,-66,1543020410,0
11,-87,1543020410,0
12,-72,1543020410,0
1,-57,1543020411,0
3,-68,1543020411,0
4,-50,1543020411,0
5,-74,1543020411,0
6,-86,1543020411,0
7,-58,1543020411,0
8,-72,1543020411,0
9,-76,1543020411,0
10,-50,1543020411,0
11,-63,1543020411,0
12,-54,1543020411,0
1,-76,1543020412,0
3,-58,1543020412,0
4,-56,1543020412,0
5,-86,1543020412,0
6,-71,1543020412,0
7,-52,1543020412,0
8,-55,1543020412,0
9,-87,1543020412,0
10,-64,1543020412,0
11,-65,1543020412,0
12,-53,1543020412,0
1,-81,1543020413,0
3,-84,1543020413,0
4,-61,1543020413,0
5,-52,1543020413,0
6,-60,1543020413,0
7,-77,1543020413,0
8,-81,1543020413,0
9,-58,1543020413,0
10,-83,1543020413,0
11,-52,1543020413,0
12,-64,1543020413,0
1,-57,1543020414,0
3,-76,1543020414,0
4,-65,1543020414,0
5,-53,1543020414,0
6,-76,1543020414,0
7,-89,1543020414,0
8,-63,1543020414,0
9,-85,1543020414,0
10,-59,1543020414,0
11,-57,1543020414,0
12,-89,1543020414,0
1,-53,1543020415,0
3,-52,1543020415,0
4,-63,1543020415,0
5,-90,1543020415,0
6,-90,1543020415,0
7,-61,1543020415,0
8,-82,1543020415,0
9,-90,1543020415,0
10,-88,1543020415,0
11,-50,1543020415,0
12,-54,1543020415,0
1,-82,1543020416,0
3,-90,1543020416,0
4,-86,1543020416,0
5,-68,1543020416,0
6,-85,1543020416,0
7,-69,1543020416,0
8,-89,1543020416,0
9,-75,1543020416,0
10,-51,1543020416,0
11,-85,1543020416,0
12,-57,1543020416,0
1,-89,1543020417,0
3,-80,1543020417,0
4,-81,1543020417,0
5,-87,1543020417,0
6,-50,1543020417,0
7,-56,1543020417,0
8,-63,1543020417,0
9,-52,1543020417,0
10,-55,1543020417,0
11,-69,1543020417,0
12,-83,1543020417,0
1,-89,1543020418,0
3,-57,1543020418,0
4,-68,1543020418,0
5,-88,1543020418,0
6,-52,1543020418,0
7,-68,1543020418,0
8,-63,1543020418,0
9,-81,1543020418,0
10,-65,1543020418,0
11,-85,1543020418,0
12,-58,1543020418,0
1,-68,1543020419,0
3,-53,1543020419,0
4,-70,1543020419,0
5,-87,1543020419,0
6,-70,1543020419,0
7,-85,1543020419,0
8,-54,1543020419,0
9,-54,1543020419,0
10,-78,1543020419,0
11,-72,1543020419,0
12,-54,1543020419,0
1,-69,1543020420,0
3,-89,1543020420,0
4,-52,1543020420,0
5,-55,1543020420,0
6,-68,1543020420,0
7,-77,1543020420,0
8,-67,1543020420,0
9,-86,1543020420,0
10,-86,1543020420,0
11,-61,1543020420,0
12,-68,1543020420,0
1,-51,1543020421,0
3,-75,1543020421,0
4,-77,1543020421,0
5,-68,1543020421,0
6,-55,1543020421,0
7,-57,1543020421,0
8,-78,1543020421,0
9,-56,1543020421,0
10,-73,1543020421,0
11,-87,1543020421,0
12,-51,1543020421,0
1,-55,1543020422,0
3,-86,1543020422,0
4,-57,1543020422,0
5,-51,1543020422,0
6,-70,1543020422,0
7,-76,1543020422,0
8,-64,1543020422,0
9,-69,1543020422,0
10,-60,1543020422,0
11,-86,1543020422,0
12,-69,1543020422,0
1,-63,1543020423,0
3,-57,1543020423,0
4,-66,1543020423,0
5,-79,1543020423,0
6,-55,1543020423,0
7,-57,1543020423,0
8,-58,1543020423,0
9,-73,1543020423,0
10,-85,1543020423,0
11,-90,1543020423,0
12,-70,1543020423,0
1,-78,1543020424,0
3,-60,1543020424,0
4,-77,1543020424,0
5,-58,1543020424,0
6,-66,1543020424,0
7,-77,1543020424,0
8,-90,1543020424,0
9,-68,1543020424,0
10,-71,1543020424,0
11,-51,1543020424,0
12,-61,1543020424,0
1,-55,1543020425,0
3,-50,1543020425,0
4,-85,1543020425,0
5,-75,1543020425,0
6,-73,1543020425,0
7,-79,1543020425,0
8,-53,1543020425,0
9,-90,1543020425,0
10,-79,1543020425,0
11,-88,1543020425,0
12,-51,1543020425,0
1,-58,1543020426,0
3,-80,1543020426,0
4,-59,1543020426,0
5,-82,1543020426,0
6,-64,1543020426,0
7,-85,1543020426,0
8,-74,1543020426,0
9,-71,1543020426,0
10,-81,1543020426,0
11,-80,1543020426,0
12,-52,1543020426,0
1,-77,1543020427,0
3,-51,1543020427,0
4,-90,1543020427,0
5,-75,1543020427,0
6,-68,1543020427,0
7,-81,1543020427,0
8,-74,1543020427,0
9,-50,1543020427,0
10,-85,1543020427,0
11,-66,1543020427,0
12,-88,1543020427,0
1,-69,1543020428,0
3,-58,1543020428,0
4,-83,1543020428,0
5,-83,1543020428,0
6,-69,1543020428,0
7,-86,1543020428,0
8,-81,1543020428,0
9,-65,1543020428,0
10,-67,1543020428,0
11,-78,1543020428,0
12,-86,1543020428,0
1,-76,1543020429,0
3,-76,1543020429,0
4,-78,1543020429,0
5,-65,1543020429,0
6,-81,1543020429,0
7,-62,1543020429,0
8,-70,1543020429,0
9,-52,1543020429,0
10,-83,1543020429,0
11,-87,1543020429,0
12,-51,1543020429,0
1,-87,1543020430,0
3,-56,1543020430,0
4,-77,1543020430,0
5,-53,1543020430,0
6,-65,1543020430,0
7,-72,1543020430,0
8,-69,1543020430,0
9,-63,1543020430,0
10,-66,1543020430,0
11,-64,1543020430,0
12,-53,1543020430,0
1,-60,1543020431,0
3,-69,1543020431,0
4,-75,1543020431,0
5,-72,1543020431,0
6,-58,1543020431,0
7,-57,1543020431,0
8,-64,1543020431,0
9,-78,1543020431,0
10,-82,1543020431,0
11,-65,1543020431,0
12,-80,1543020431,0
1,-57,1543020432,0
3,-55,1543020432,0
4,-72,1543020432,0
5,-88,1543020432,0
6,-58,1543020432,0
7,-66,1543020432,0
8,-77,1543020432,0
9,-59,1543020432,0
10,-54,1543020432,0
11,-66,1543020432,0
12,-89,1543020432,0
1,-53,1543020433,0
3,-82,1543020433,0
4,-66,1543020433,0
5,-75,1543020433,0
6,-74,1543020433,0
7,-90,1543020433,0
8,-57,1543020433,0
9,-54,1543020433,0
10,-53,1543020433,0
11,-73,1543020433,0
12,-66,1543020433,0
1,-74,1543020434,0
3,-89,1543020434,0
4,-57,1543020434,0
5,-61,1543020434,0
6,-57,1543020434,0
7,-83,1543020434,0
8,-86,1543020434,0
9,-84,1543020434,0
10,-83,1543020434,0
11,-71,1543020434,0
12,-62,1543020434,0
1,-80,1543020435,0
3,-68,1543020435,0
4,-71,1543020435,0
5,-86,1543020435,0
6,-73,1543020435,0
7,-65,1543020435,0
8,-79,1543020435,0
9,-64,1543020435,0
10,-83,1543020435,0
11,-79,1543020435,0
12,-90,1543020435,0
1,-64,1543020436,0
3,-76,1543020436,0
4,-87,1543020436,0
5,-50,1543020436,0
6,-77,1543020436,0
7,-72,1543020436,0
8,-57,1543020436,0
9,-50,1543020436,0
10,-80,1543020436,0
11,-65,1543020436,0
12,-50,1543020436,0
1,-70,1543020437,0
3,-72,1543020437,0
4,-89,1543020437,0
5,-76,1543020437,0
6,-57,1543020437,0
7,-56,1543020437,0
8,-63,1543020437,0
9,-77,1543020437,0
10,-79,1543020437,0
11,-78,1543020437,0
12,-52,1543020437,0
1,-57,1543020438,0
3,-65,1543020438,0
4,-61,1543020438,0
5,-76,1543020438,0
6,-51,1543020438,0
7,-81,1543020438,0
8,-53,1543020438,0
9,-57,1543020438,0
10,-70,1543020438,0
11,-71,1543020438,0
12,-68,1543020438,0
1,-65,1543020439,0
3,-82,1543020439,0
4,-53,1543020439,0
5,-59,1543020439,0
6,-74,1543020439,0
7,-52,1543020439,0
8,-65,1543020439,0
9,-62,1543020439,0
10,-57,1543020439,0
11,-81,1543020439,0
12,-54,1543020439,0
1,-83,1543020440,0
3,-84,1543020440,0
4,-55,1543020440,0
5,-52,1543020440,0
6,-78,1543020440,0
7,-78,1543020440,0
8,-58,1543020440,0
9,-65,1543020440,0
10,-52,1543020440,0
11,-66,1543020440,0
12,-62,1543020440,0
1,-71,1543020441,0
3,-64,1543020441,0
4,-75,1543020441,0
5,-78,1543020441,0
6,-53,1543020441,0
7,-78,1543020441,0
8,-59,1543020441,0
9,-76,1543020441,0
10,-83,1543020441,0
11,-84,1543020441,0
12,-55,1543020441,0
1,-76,1543020442,0
3,-53,1543020442,0
4,-70,1543020442,0
5,-68,1543020442,0
6,-71,1543020442,0
7,-68,1543020442,0
8,-71,1543020442,0
9,-58,1543020442,0
10,-73,1543020442,0
11,-61,1543020442,0
12,-57,1543020442,0
1,-51,1543020443,0
3,-74,1543020443,0
4,-87,1543020443,0
5,-74,1543020443,0
6,-81,1543020443,0
7,-63,1543020443,0
8,-85,1543020443,0
9,-53,1543020443,0
10,-75,1543020443,0
11,-64,1543020443,0
12,-69,1543020443,0
1,-74,1543020444,0
3,-50,1543020444,0
4,-86,1543020444,0
5,-53,1543020444,0
6,-61,1543020444,0
7,-65,1543020444,0
8,-77,1543020444,0
9,-52,1543020444,0
10,-65,1543020444,0
11,-87,1543020444,0
12,-52,1543020444,0
1,-88,1543020445,0
3,-56,1543020445,0
4,-69,1543020445,0
5,-87,1543020445,0
6,-80,1543020445,0
7,-70,1543020445,0
8,-53,1543020445,0
9,-55,1543020445,0
10,-56,1543020445,0
11,-79,1543020445,0
12,-86,1543020445,0
1,-68,1543020446,0
3,-85,1543020446,0
4,-75,1543020446,0
5,-70,1543020446,0
6,-83,1543020446,0
7,-87,1543020446,0
8,-69,1543020446,0
9,-88,1543020446,0
10,-84,1543020446,0
11,-90,1543020446,0
12,-56,1543020446,0
1,-85,1543020447,0
3,-78,1543020447,0
4,-53,1543020447,0
5,-74,1543020447,0
6,-64,1543020447,0
7,-76,1543020447,0
8,-84,1543020447,0
9,-83,1543020447,0
10,-50,1543020447,0
11,-56,1543020447,0
12,-87,1543020447,0
1,-87,1543020448,0
3,-57,1543020448,0
4,-76,1543020448,0
5,-52,1543020448,0
6,-55,1543020448,0
7,-75,1543020448,0
8,-86,1543020448,0
9,-63,1543020448,0
10,-51,1543020448,0
11,-77,1543020448,0
12,-74,1543020448,0
1,-87,1543020449,0
3,-58,1543020449,0
4,-80,1543020449,0
5,-79,1543020449,0
6,-73,1543020449,0
7,-50,1543020449,0
8,-87,1543020449,0
9,-70,1543020449,0
10,-51,1543020449,0
11,-77,1543020449,0
12,-82,1543020449,0
1,-65,1543020450,0
3,-69,1543020450,0
4,-84,1543020450,0
5,-67,1543020450,0
6,-61,1543020450,0
7,-88,1543020450,0
8,-75,1543020450,0
9,-70,1543020450,0
10,-66,1543020450,0
11,-74,1543020450,0
12,-76,1543020450,0
1,-57,1543020451,0
3,-79,1543020451,0
4,-50,1543020451,0
5,-58,1543020451,0
6,-64,1543020451,0
7,-55,1543020451,0
8,-72,1543020451,0
9,-81,1543020451,0
10,-84,1543020451,0
11,-90,1543020451,0
12,-58,1543020451,0
1,-81,1543020452,0
3,-75,1543020452,0
4,-70,1543020452,0
5,-72,1543020452,0
6,-59,1543020452,0
7,-68,1543020452,0
8,-67,1543020452,0
9,-90,1543020452,0
10,-86,1543020452,0
11,-69,1543020452,0
12,-56,1543020452,0
1,-56,1543020453,0
3,-63,1543020453,0
4,-55,1543020453,0
5,-76,1543020453,0
6,-82,1543020453,0
7,-51,1543020453,0
8,-83,1543020453,0
9,-90,1543020453,0
10,-72,1543020453,0
11,-75,1543020453,0
12,-58,1543020453,0
1,-51,1543020454,0
3,-54,1543020454,0
4,-68,1543020454,0
5,-63,1543020454,0
6,-89,1543020454,0
7,-54,1543020454,0
8,-52,1543020454,0
9,-80,1543020454,0
10,-71,1543020454,0
11,-67,1543020454,0
12,-50,1543020454,0
1,-88,1543020455,0
3,-59,1543020455,0
4,-77,1543020455,0
5,-87,1543020455,0
6,-50,1543020455,0
7,-70,1543020455,0
8,-69,1543020455,0
9,-83,1543020455,0
10,-80,1543020455,0
11,-74,1543020455,0
12,-54,1543020455,0
1,-64,1543020456,0
3,-82,1543020456,0
4,-86,1543020456,0
5,-78,1543020456,0
6,-84,1543020456,0
7,-67,1543020456,0
8,-81,1543020456,0
9,-87,1543020456,0
10,-55,1543020456,0
11,-50,1543020456,0
12,-65,1543020456,0
1,-52,1543020457,0
3,-53,1543020457,0
4,-67,1543020457,0
5,-70,1543020457,0
6,-89,1543020457,0
7,-55,1543020457,0
8,-90,1543020457,0
9,-58,1543020457,0
10,-58,1543020457,0
11,-78,1543020457,0
12,-80,1543020457,0
1,-55,1543020458,0
3,-75,1543020458,0
4,-74,1543020458,0
5,-86,1543020458,0
6,-88,1543020458,0
7,-79,1543020458,0
8,-60,1543020458,0
9,-82,1543020458,0
10,-51,1543020458,0
11,-69,1543020458,0
12,-82,1543020458,0
1,-70,1543020459,0
3,-85,1543020459,0
4,-73,1543020459,0
5,-53,1543020459,0
6,-72,1543020459,0
7,-83,1543020459,0
8,-79,1543020459,0
9,-88,1543020459,0
10,-60,1543020459,0
11,-85,1543020459,0
12,-60,1543020459,0
1,-70,1543020460,0
3,-51,1543020460,0
4,-69,1543020460,0
5,-85,1543020460,0
6,-83,1543020460,0
7,-59,1543020460,0
8,-80,1543020460,0
9,-80,1543020460,0
10,-77,1543020460,0
11,-52,1543020460,0
12,-56,1543020460,0
1,-82,1543020461,0
3,-55,1543020461,0
4,-62,1543020461,0
5,-71,1543020461,0
6,-51,1543020461,0
7,-88,1543020461,0
8,-80,1543020461,0
9,-61,1543020461,0
10,-77,1543020461,0
11,-57,1543020461,0
12,-64,1543020461,0
1,-63,1543020462,0
3,-59,1543020462,0
4,-54,1543020462,0
5,-65,1543020462,0
6,-58,1543020462,0
7,-76,1543020462,0
8,-56,1543020462,0
9,-90,1543020462,0
10,-54,1543020462,0
11,-68,1543020462,0
12,-86,1543020462,0
1,-79,1543020463,0
3,-81,1543020463,0
4,-50,1543020463,0
5,-90,1543020463,0
6,-88,1543020463,0
7,-83,1543020463,0
8,-86,1543020463,0
9,-64,1543020463,0
10,-80,1543020463,0
11,-82,1543020463,0
12,-54,1543020463,0
1,-52,1543020464,0
3,-67,1543020464,0
4,-52,1543020464,0
5,-85,1543020464,0
6,-82,1543020464,0
7,-65,1543020464,0
8,-61,1543020464,0
